word		freq		rank		freq*rank 			 -60037.5
Philippians		1		38898		38898 			 -21139.5
Philippe		1		38899		38899 			 -21138.5
Philibert		1		38900		38900 			 -21137.5
Philharmonique		1		38901		38901 			 -21136.5
philharmonic		1		38902		38902 			 -21135.5
Philco-sponsored		1		38903		38903 			 -21134.5
philantropists		1		38904		38904 			 -21133.5
philantrophy		1		38905		38905 			 -21132.5
philanthropist		1		38906		38906 			 -21131.5
philanthropies		1		38907		38907 			 -21130.5
Philadelphia's		1		38908		38908 			 -21129.5
Phenothiazine		1		38909		38909 			 -21128.5
phenonenon		1		38910		38910 			 -21127.5
phenomenological		1		38911		38911 			 -21126.5
Phelps		1		38912		38912 			 -21125.5
Phelan		1		38913		38913 			 -21124.5
pheasant		1		38914		38914 			 -21123.5
Pharmical		1		38915		38915 			 -21122.5
Pharmacopoeia		1		38916		38916 			 -21121.5
pharmacist		1		38917		38917 			 -21120.5
phagocytes		1		38918		38918 			 -21119.5
P.GA		1		38919		38919 			 -21118.5
pfffted		1		38920		38920 			 -21117.5
pfennig		1		38921		38921 			 -21116.5
PFC		1		38922		38922 			 -21115.5
Pfc.		1		38923		38923 			 -21114.5
Pfau		1		38924		38924 			 -21113.5
pews		1		38925		38925 			 -21112.5
Peugeot		1		38926		38926 			 -21111.5
petulant		1		38927		38927 			 -21110.5
petulance		1		38928		38928 			 -21109.5
pettinesses		1		38929		38929 			 -21108.5
pettiness		1		38930		38930 			 -21107.5
Pettigrew's		1		38931		38931 			 -21106.5
Pettigrew		1		38932		38932 			 -21105.5
Pettibone		1		38933		38933 			 -21104.5
Pettersson		1		38934		38934 			 -21103.5
Pets		1		38935		38935 			 -21102.5
Petruchka		1		38936		38936 			 -21101.5
petroleum		1		38937		38937 			 -21100.5
Petrini		1		38938		38938 			 -21099.5
Petrarchan		1		38939		38939 			 -21098.5
Petitions		1		38940		38940 			 -21097.5
Petite		1		38941		38941 			 -21096.5
petit		1		38942		38942 			 -21095.5
Petipa-Tschaikowsky		1		38943		38943 			 -21094.5
Petipa		1		38944		38944 			 -21093.5
Petey		1		38945		38945 			 -21092.5
Pete's		1		38946		38946 			 -21091.5
Petermann		1		38947		38947 			 -21090.5
petered		1		38948		38948 			 -21089.5
Pestle		1		38949		38949 			 -21088.5
pestilent		1		38950		38950 			 -21087.5
pesticides		1		38951		38951 			 -21086.5
pestering		1		38952		38952 			 -21085.5
pester		1		38953		38953 			 -21084.5
pessimists		1		38954		38954 			 -21083.5
per-year		1		38955		38955 			 -21082.5
perverted		1		38956		38956 			 -21081.5
pervasively		1		38957		38957 			 -21080.5
pervaporation		1		38958		38958 			 -21079.5
pervaded		1		38959		38959 			 -21078.5
perusing		1		38960		38960 			 -21077.5
perturbed		1		38961		38961 			 -21076.5
perturbation		1		38962		38962 			 -21075.5
pertained		1		38963		38963 			 -21074.5
persuasions		1		38964		38964 			 -21073.5
persuaders		1		38965		38965 			 -21072.5
perspiring		1		38966		38966 			 -21071.5
perspired		1		38967		38967 			 -21070.5
perspiration		1		38968		38968 			 -21069.5
person-to-person		1		38969		38969 			 -21068.5
personifying		1		38970		38970 			 -21067.5
personified		1		38971		38971 			 -21066.5
Personality		1		38972		38972 			 -21065.5
Personages		1		38973		38973 			 -21064.5
personage		1		38974		38974 			 -21063.5
personae		1		38975		38975 			 -21062.5
persimmons		1		38976		38976 			 -21061.5
persiflage		1		38977		38977 			 -21060.5
Persianesque		1		38978		38978 			 -21059.5
Pershing		1		38979		38979 			 -21058.5
perseveres		1		38980		38980 			 -21057.5
persevere		1		38981		38981 			 -21056.5
perseverance		1		38982		38982 			 -21055.5
persecutory		1		38983		38983 			 -21054.5
Perrin's		1		38984		38984 			 -21053.5
perplexity		1		38985		38985 			 -21052.5
perplex		1		38986		38986 			 -21051.5
perpetuated		1		38987		38987 			 -21050.5
perpetrator		1		38988		38988 			 -21049.5
perpetration		1		38989		38989 			 -21048.5
perpendicularly		1		38990		38990 			 -21047.5
Pernod		1		38991		38991 			 -21046.5
pernicious		1		38992		38992 			 -21045.5
permissible		1		38993		38993 			 -21044.5
permissibility		1		38994		38994 			 -21043.5
Permian		1		38995		38995 			 -21042.5
permeate		1		38996		38996 			 -21041.5
Perle		1		38997		38997 			 -21040.5
Perken		1		38998		38998 			 -21039.5
perk		1		38999		38999 			 -21038.5
periwinkles		1		39000		39000 			 -21037.5
perishing		1		39001		39001 			 -21036.5
perishes		1		39002		39002 			 -21035.5
perished		1		39003		39003 			 -21034.5
perishable		1		39004		39004 			 -21033.5
periscopes		1		39005		39005 			 -21032.5
periphrastic		1		39006		39006 			 -21031.5
periodicity		1		39007		39007 			 -21030.5
Periodic		1		39008		39008 			 -21029.5
Perinetti		1		39009		39009 			 -21028.5
perimeter		1		39010		39010 			 -21027.5
perilla		1		39011		39011 			 -21026.5
peridontal		1		39012		39012 			 -21025.5
Pericles		1		39013		39013 			 -21024.5
Periclean		1		39014		39014 			 -21023.5
Pergolesi's		1		39015		39015 			 -21022.5
Pergamon		1		39016		39016 			 -21021.5
per-game		1		39017		39017 			 -21020.5
perfusion		1		39018		39018 			 -21019.5
perfunctory		1		39019		39019 			 -21018.5
perfunctorily		1		39020		39020 			 -21017.5
perfumes		1		39021		39021 			 -21016.5
perfumery		1		39022		39022 			 -21015.5
Performers		1		39023		39023 			 -21014.5
Performed		1		39024		39024 			 -21013.5
performance-capacity		1		39025		39025 			 -21012.5
perforations		1		39026		39026 			 -21011.5
perfidious		1		39027		39027 			 -21010.5
perfectionists		1		39028		39028 			 -21009.5
perfectionism		1		39029		39029 			 -21008.5
perfectibility		1		39030		39030 			 -21007.5
perfectability		1		39031		39031 			 -21006.5
Perez		1		39032		39032 			 -21005.5
peremptory		1		39033		39033 			 -21004.5
Perelman		1		39034		39034 			 -21003.5
per-day		1		39035		39035 			 -21002.5
percolator		1		39036		39036 			 -21001.5
perchance		1		39037		39037 			 -21000.5
perch		1		39038		39038 			 -20999.5
perceptible		1		39039		39039 			 -20998.5
perceiving		1		39040		39040 			 -20997.5
Perasso		1		39041		39041 			 -20996.5
Per		1		39042		39042 			 -20995.5
peptizing		1		39043		39043 			 -20994.5
peptide		1		39044		39044 			 -20993.5
pepping		1		39045		39045 			 -20992.5
pepperoni		1		39046		39046 			 -20991.5
Pepinsky		1		39047		39047 			 -20990.5
Peoples'		1		39048		39048 			 -20989.5
peopled		1		39049		39049 			 -20988.5
Penutian		1		39050		39050 			 -20987.5
penury		1		39051		39051 			 -20986.5
penurious		1		39052		39052 			 -20985.5
penultimate		1		39053		39053 			 -20984.5
penthouse		1		39054		39054 			 -20983.5
Pentecostal		1		39055		39055 			 -20982.5
Pentagon's		1		39056		39056 			 -20981.5
pentagon		1		39057		39057 			 -20980.5
Pensive		1		39058		39058 			 -20979.5
Pension		1		39059		39059 			 -20978.5
Penrose		1		39060		39060 			 -20977.5
Pennell		1		39061		39061 			 -20976.5
pennants		1		39062		39062 			 -20975.5
Penna.		1		39063		39063 			 -20974.5
penman		1		39064		39064 			 -20973.5
penicillin		1		39065		39065 			 -20972.5
Pendleton's		1		39066		39066 			 -20971.5
Pending		1		39067		39067 			 -20970.5
Pendant		1		39068		39068 			 -20969.5
pencil-pusher		1		39069		39069 			 -20968.5
penciled		1		39070		39070 			 -20967.5
pencil-and-sepia		1		39071		39071 			 -20966.5
penchant		1		39072		39072 			 -20965.5
penal		1		39073		39073 			 -20964.5
Pena		1		39074		39074 			 -20963.5
pemmican		1		39075		39075 			 -20962.5
Pemberton		1		39076		39076 			 -20961.5
pelvis		1		39077		39077 			 -20960.5
Peltz		1		39078		39078 			 -20959.5
pellets		1		39079		39079 			 -20958.5
Pellegrini		1		39080		39080 			 -20957.5
pellagra		1		39081		39081 			 -20956.5
Peking		1		39082		39082 			 -20955.5
Peiping		1		39083		39083 			 -20954.5
Pegler		1		39084		39084 			 -20953.5
pegging		1		39085		39085 			 -20952.5
peggin'		1		39086		39086 			 -20951.5
pegged-down		1		39087		39087 			 -20950.5
pegged		1		39088		39088 			 -20949.5
Peg		1		39089		39089 			 -20948.5
pee-wee		1		39090		39090 			 -20947.5
Peeter		1		39091		39091 			 -20946.5
peerless		1		39092		39092 			 -20945.5
peer-group		1		39093		39093 			 -20944.5
Peepy		1		39094		39094 			 -20943.5
Peeping		1		39095		39095 			 -20942.5
peeping		1		39096		39096 			 -20941.5
peels		1		39097		39097 			 -20940.5
Peel		1		39098		39098 			 -20939.5
peeking		1		39099		39099 			 -20938.5
peed		1		39100		39100 			 -20937.5
pedimented		1		39101		39101 			 -20936.5
pedigreed		1		39102		39102 			 -20935.5
Pedestrian		1		39103		39103 			 -20934.5
Pedersen's		1		39104		39104 			 -20933.5
Peden		1		39105		39105 			 -20932.5
peddled		1		39106		39106 			 -20931.5
peddle		1		39107		39107 			 -20930.5
pedals		1		39108		39108 			 -20929.5
pedagogue		1		39109		39109 			 -20928.5
pedagogical		1		39110		39110 			 -20927.5
peculiarity		1		39111		39111 			 -20926.5
pectorals		1		39112		39112 			 -20925.5
pectoral-ribcage		1		39113		39113 			 -20924.5
pectoral-front		1		39114		39114 			 -20923.5
Pecos		1		39115		39115 			 -20922.5
Pecorone		1		39116		39116 			 -20921.5
Pecks		1		39117		39117 			 -20920.5
peccavi		1		39118		39118 			 -20919.5
peccadilloes		1		39119		39119 			 -20918.5
pecans		1		39120		39120 			 -20917.5
pecan		1		39121		39121 			 -20916.5
Pebworth		1		39122		39122 			 -20915.5
pebble		1		39123		39123 			 -20914.5
Peasants		1		39124		39124 			 -20913.5
peasanthood		1		39125		39125 			 -20912.5
pearly		1		39126		39126 			 -20911.5
pearl-gray		1		39127		39127 			 -20910.5
Peanuts		1		39128		39128 			 -20909.5
Peanut		1		39129		39129 			 -20908.5
peals		1		39130		39130 			 -20907.5
Peale's		1		39131		39131 			 -20906.5
Peal		1		39132		39132 			 -20905.5
peaky		1		39133		39133 			 -20904.5
Peak		1		39134		39134 			 -20903.5
Peacocks		1		39135		39135 			 -20902.5
peaches		1		39136		39136 			 -20901.5
Peach		1		39137		39137 			 -20900.5
peace-treaty		1		39138		39138 			 -20899.5
peacemaking		1		39139		39139 			 -20898.5
Peaceful		1		39140		39140 			 -20897.5
Peaceable		1		39141		39141 			 -20896.5
Peabody's		1		39142		39142 			 -20895.5
Peabody		1		39143		39143 			 -20894.5
Pe		1		39144		39144 			 -20893.5
Payson		1		39145		39145 			 -20892.5
payoff		1		39146		39146 			 -20891.5
Paynes		1		39147		39147 			 -20890.5
Payment		1		39148		39148 			 -20889.5
paymaster		1		39149		39149 			 -20888.5
paxam		1		39150		39150 			 -20887.5
Pax		1		39151		39151 			 -20886.5
Pawtucket's		1		39152		39152 			 -20885.5
pawing		1		39153		39153 			 -20884.5
Pavlovsky		1		39154		39154 			 -20883.5
Pavlovitch		1		39155		39155 			 -20882.5
Pavlov		1		39156		39156 			 -20881.5
Pavletich		1		39157		39157 			 -20880.5
Paus'l		1		39158		39158 			 -20879.5
pauper's		1		39159		39159 			 -20878.5
Paulus		1		39160		39160 			 -20877.5
Paul's		1		39161		39161 			 -20876.5
Paul-Minneapolis		1		39162		39162 			 -20875.5
Pauling's		1		39163		39163 			 -20874.5
Pauleys		1		39164		39164 			 -20873.5
Paulah		1		39165		39165 			 -20872.5
paucity		1		39166		39166 			 -20871.5
Patty		1		39167		39167 			 -20870.5
Patton		1		39168		39168 			 -20869.5
Patti		1		39169		39169 			 -20868.5
pattered		1		39170		39170 			 -20867.5
patsy		1		39171		39171 			 -20866.5
patronne's		1		39172		39172 			 -20865.5
patronize		1		39173		39173 			 -20864.5
patroness		1		39174		39174 			 -20863.5
patrols		1		39175		39175 			 -20862.5
Patrolmen		1		39176		39176 			 -20861.5
patrolmen		1		39177		39177 			 -20860.5
patrolman's		1		39178		39178 			 -20859.5
patristic		1		39179		39179 			 -20858.5
patriots		1		39180		39180 			 -20857.5
Patrimony		1		39181		39181 			 -20856.5
Patrick		1		39182		39182 			 -20855.5
patrician		1		39183		39183 			 -20854.5
patriarchy		1		39184		39184 			 -20853.5
patriarchal		1		39185		39185 			 -20852.5
Patriarch		1		39186		39186 			 -20851.5
patriarch		1		39187		39187 			 -20850.5
Patmore		1		39188		39188 			 -20849.5
patisseries		1		39189		39189 			 -20848.5
patinas		1		39190		39190 			 -20847.5
patina		1		39191		39191 			 -20846.5
Patil		1		39192		39192 			 -20845.5
Patients		1		39193		39193 			 -20844.5
Patiently		1		39194		39194 			 -20843.5
Pati		1		39195		39195 			 -20842.5
pathos		1		39196		39196 			 -20841.5
pathologic		1		39197		39197 			 -20840.5
pathogenesis		1		39198		39198 			 -20839.5
pathless		1		39199		39199 			 -20838.5
Paterson		1		39200		39200 			 -20837.5
paterollers		1		39201		39201 			 -20836.5
paternally		1		39202		39202 			 -20835.5
paternalistic		1		39203		39203 			 -20834.5
Pater		1		39204		39204 			 -20833.5
pater		1		39205		39205 			 -20832.5
patenting		1		39206		39206 			 -20831.5
Patentees		1		39207		39207 			 -20830.5
Patent		1		39208		39208 			 -20829.5
Pate		1		39209		39209 			 -20828.5
pate		1		39210		39210 			 -20827.5
Patagonians		1		39211		39211 			 -20826.5
pastry-lined		1		39212		39212 			 -20825.5
pastors'		1		39213		39213 			 -20824.5
pastness		1		39214		39214 			 -20823.5
pasting		1		39215		39215 			 -20822.5
pastimes		1		39216		39216 			 -20821.5
pastilles		1		39217		39217 			 -20820.5
past-fantasy		1		39218		39218 			 -20819.5
pasteurization		1		39219		39219 			 -20818.5
pastes		1		39220		39220 			 -20817.5
Pasterns		1		39221		39221 			 -20816.5
Pasternak		1		39222		39222 			 -20815.5
pastels		1		39223		39223 			 -20814.5
pastel-like		1		39224		39224 			 -20813.5
Passos		1		39225		39225 			 -20812.5
passivity		1		39226		39226 			 -20811.5
passiveness		1		39227		39227 			 -20810.5
passively		1		39228		39228 			 -20809.5
Passion		1		39229		39229 			 -20808.5
passers-by		1		39230		39230 			 -20807.5
passer-by		1		39231		39231 			 -20806.5
passerby		1		39232		39232 			 -20805.5
Passavant		1		39233		39233 			 -20804.5
Passage		1		39234		39234 			 -20803.5
passable		1		39235		39235 			 -20802.5
paso		1		39236		39236 			 -20801.5
Paschall		1		39237		39237 			 -20800.5
Pascataqua		1		39238		39238 			 -20799.5
Pascal		1		39239		39239 			 -20798.5
Pascagoula		1		39240		39240 			 -20797.5
Pasadena's		1		39241		39241 			 -20796.5
Pas		1		39242		39242 			 -20795.5
Party's		1		39243		39243 			 -20794.5
party-line		1		39244		39244 			 -20793.5
parts-suppliers		1		39245		39245 			 -20792.5
partook		1		39246		39246 			 -20791.5
partnered		1		39247		39247 			 -20790.5
Partlow's		1		39248		39248 			 -20789.5
partitions		1		39249		39249 			 -20788.5
partisans		1		39250		39250 			 -20787.5
partings		1		39251		39251 			 -20786.5
Parties		1		39252		39252 			 -20785.5
particularity		1		39253		39253 			 -20784.5
particularistic-seeming		1		39254		39254 			 -20783.5
particularistic		1		39255		39255 			 -20782.5
Particular		1		39256		39256 			 -20781.5
Participating		1		39257		39257 			 -20780.5
Participants		1		39258		39258 			 -20779.5
Parti		1		39259		39259 			 -20778.5
partaking		1		39260		39260 			 -20777.5
partaker		1		39261		39261 			 -20776.5
partake		1		39262		39262 			 -20775.5
parsympathetic		1		39263		39263 			 -20774.5
parsonage		1		39264		39264 			 -20773.5
Parson		1		39265		39265 			 -20772.5
parson		1		39266		39266 			 -20771.5
parsley		1		39267		39267 			 -20770.5
parsimony		1		39268		39268 			 -20769.5
parsimonious		1		39269		39269 			 -20768.5
Parry's		1		39270		39270 			 -20767.5
Parry		1		39271		39271 			 -20766.5
parrots		1		39272		39272 			 -20765.5
parrot-like		1		39273		39273 			 -20764.5
parroting		1		39274		39274 			 -20763.5
Parrot		1		39275		39275 			 -20762.5
parried		1		39276		39276 			 -20761.5
parquet		1		39277		39277 			 -20760.5
parodies		1		39278		39278 			 -20759.5
Parmer		1		39279		39279 			 -20758.5
parlors		1		39280		39280 			 -20757.5
parliaments		1		39281		39281 			 -20756.5
Parliamentarians		1		39282		39282 			 -20755.5
parley		1		39283		39283 			 -20754.5
parlayed		1		39284		39284 			 -20753.5
parklike		1		39285		39285 			 -20752.5
parkish		1		39286		39286 			 -20751.5
Parkinson's		1		39287		39287 			 -20750.5
parisology		1		39288		39288 			 -20749.5
Parisina		1		39289		39289 			 -20748.5
parishes		1		39290		39290 			 -20747.5
Parish		1		39291		39291 			 -20746.5
Paris'		1		39292		39292 			 -20745.5
Parioli		1		39293		39293 			 -20744.5
parimutuels		1		39294		39294 			 -20743.5
pari-mutuel		1		39295		39295 			 -20742.5
Parichy-Hamm		1		39296		39296 			 -20741.5
pariah		1		39297		39297 			 -20740.5
parent-teacher		1		39298		39298 			 -20739.5
parent's		1		39299		39299 			 -20738.5
parenthetically		1		39300		39300 			 -20737.5
parentheses		1		39301		39301 			 -20736.5
parent-child		1		39302		39302 			 -20735.5
Parella		1		39303		39303 			 -20734.5
pardons		1		39304		39304 			 -20733.5
pardonable		1		39305		39305 			 -20732.5
parchment		1		39306		39306 			 -20731.5
parcels		1		39307		39307 			 -20730.5
parceled		1		39308		39308 			 -20729.5
parcel		1		39309		39309 			 -20728.5
parboiled		1		39310		39310 			 -20727.5
paratroops		1		39311		39311 			 -20726.5
paratroopers		1		39312		39312 			 -20725.5
parasite		1		39313		39313 			 -20724.5
parapsychology		1		39314		39314 			 -20723.5
paraphrasing		1		39315		39315 			 -20722.5
paraphrases		1		39316		39316 			 -20721.5
paraphernalia		1		39317		39317 			 -20720.5
parapets		1		39318		39318 			 -20719.5
parapet		1		39319		39319 			 -20718.5
paraoxon		1		39320		39320 			 -20717.5
paranormal		1		39321		39321 			 -20716.5
paranoiac		1		39322		39322 			 -20715.5
Paramount		1		39323		39323 			 -20714.5
paramilitary		1		39324		39324 			 -20713.5
paramagnet		1		39325		39325 			 -20712.5
paralyze		1		39326		39326 			 -20711.5
paralleling		1		39327		39327 			 -20710.5
paralinguistic		1		39328		39328 			 -20709.5
parakeets		1		39329		39329 			 -20708.5
paragraphing		1		39330		39330 			 -20707.5
Paragon		1		39331		39331 			 -20706.5
paragon		1		39332		39332 			 -20705.5
paradigms		1		39333		39333 			 -20704.5
paradigmatic		1		39334		39334 			 -20703.5
Parade		1		39335		39335 			 -20702.5
parachutes		1		39336		39336 			 -20701.5
parachute		1		39337		39337 			 -20700.5
parables		1		39338		39338 			 -20699.5
par-5		1		39339		39339 			 -20698.5
par-3		1		39340		39340 			 -20697.5
Paprika		1		39341		39341 			 -20696.5
paprika		1		39342		39342 			 -20695.5
Pappy's		1		39343		39343 			 -20694.5
Pappas		1		39344		39344 			 -20693.5
Pap-pap-pap-hey		1		39345		39345 			 -20692.5
papillary		1		39346		39346 			 -20691.5
papiers		1		39347		39347 			 -20690.5
papery		1		39348		39348 			 -20689.5
paperwads		1		39349		39349 			 -20688.5
paper's		1		39350		39350 			 -20687.5
paperbacks		1		39351		39351 			 -20686.5
Papanicolaou		1		39352		39352 			 -20685.5
Papal		1		39353		39353 			 -20684.5
pap		1		39354		39354 			 -20683.5
pants-legs		1		39355		39355 			 -20682.5
pantomimic		1		39356		39356 			 -20681.5
pantomimed		1		39357		39357 			 -20680.5
pant-legs		1		39358		39358 			 -20679.5
Panting		1		39359		39359 			 -20678.5
panties		1		39360		39360 			 -20677.5
panthers		1		39361		39361 			 -20676.5
Panther		1		39362		39362 			 -20675.5
pantheist		1		39363		39363 			 -20674.5
panted		1		39364		39364 			 -20673.5
Pantasaph		1		39365		39365 			 -20672.5
panoramic		1		39366		39366 			 -20671.5
